CNN,PRIMARY_ST,CROSS_ST,Type,DIRECT,DAY,DATE,DAY_OF_WEEK,DAY_OF_MONTH,Month,Year,ROADWAY_CLASS,DATA_SOURCE,VOLUME_ADT,VOLUME_AM,VOLUME_PM,85_PERCENTILE,AVG_SPEED,AUTO_APPROACH_VOL_E_AM,AUTO_APPROACH_VOL_W_AM,AUTO_APPROACH_VOL_N_AM,AUTO_APPROACH_VOL_S_AM,AUTO_DEPART_VOL_E_AM,AUTO_DEPART_VOL_W_AM,AUTO_DEPART_VOL_N_AM,AUTP_DEPART_VOL_S_AM,BIKE_APPROACH_VOL_E_AM,BIKE_APPROACH_VOL_W_AM,BIKE_APPROACH_VOL_N_AM,BIKE_APPROACH_VOL_S_AM,BIKE_DEPART_VOL_E_AM,BIKE_DEPART_VOL_W_AM,BIKE_DEPART_VOL_N_AM,BIKE_DEPART_VOL_S_AM,PED_VOL_EAST_AM,PED_VOL_WEST_AM,PED_VOL_NORTH_AM,PED_VOL_SOUTH_AM,AUTO_APPROACH_VOL_E_PM,AUTO_APPROACH_VOL_W_PM,AUTO_APPROACH_VOL_N_PM,AUTO_APPROACH_VOL_S_PM,AUTO_DEPART_VOL_E_PM,AUTO_DEPART_VOL_W_PM,AUTO_DEPART_VOL_N_PM,AUTP_DEPART_VOL_S_PM,BIKE_APPROACH_VOL_E_PM,BIKE_APPROACH_VOL_W_PM,BIKE_APPROACH_VOL_N_PM,BIKE_APPROACH_VOL_S_PM,BIKE_DEPART_VOL_E_PM,BIKE_DEPART_VOL_W_PM,BIKE_DEPART_VOL_N_PM,BIKE_DEPART_VOL_S_PM,PED_VOL_EAST_PM,PED_VOL_WEST_PM,PED_VOL_NORTH_PM,PED_VOL_SOUTH_PM,AUTO_APPROACH_VOL_E_MID,AUTO_APPROACH_VOL_W_MID,AUTO_APPROACH_VOL_N_MID,AUTO_APPROACH_VOL_S_MID,AUTO_DEPART_VOL_E_MID,AUTO_DEPART_VOL_W_MID,AUTO_DEPART_VOL_N_MID,AUTP_DEPART_VOL_S_MID,BIKE_APPROACH_VOL_E_MID,BIKE_APPROACH_VOL_W_MID,BIKE_APPROACH_VOL_N_MID,BIKE_APPROACH_VOL_S_MID,BIKE_DEPART_VOL_E_MID,BIKE_DEPART_VOL_W_MID,BIKE_DEPART_VOL_N_MID,BIKE_DEPART_VOL_S_MID,PED_VOL_EAST_MID,PED_VOL_WEST_MID,PED_VOL_NORTH_MID,PED_VOL_SOUTH_MID,AUTO_APPROACH_VOL_E_WKD_AM,AUTO_APPROACH_VOL_W_WKD_AM,AUTO_APPROACH_VOL_N_WKD_AM,AUTO_APPROACH_VOL_S_WKD_AM,AUTO_DEPART_VOL_E_WKD_AM,AUTO_DEPART_VOL_W_WKD_AM,AUTO_DEPART_VOL_N_WKD_AM,AUTP_DEPART_VOL_S_WKD_AM,BIKE_APPROACH_VOL_E_WKD_AM,BIKE_APPROACH_VOL_W_WKD_AM,BIKE_APPROACH_VOL_N_WKD_AM,BIKE_APPROACH_VOL_S_WKD_AM,BIKE_DEPART_VOL_E_WKD_AM,BIKE_DEPART_VOL_W_WKD_AM,BIKE_DEPART_VOL_N_WKD_AM,BIKE_DEPART_VOL_S_WKD_AM,PED_VOL_EAST_WKD_AM,PED_VOL_WEST_WKD_AM,PED_VOL_NORTH_WKD_AM,PED_VOL_SOUTH_WKD_AM,AUTO_APPROACH_VOL_E_WKD_PM,AUTO_APPROACH_VOL_W_WKD_PM,AUTO_APPROACH_VOL_N_WKD_PM,AUTO_APPROACH_VOL_S_WKD_PM,AUTO_DEPART_VOL_E_WKD_PM,AUTO_DEPART_VOL_W_WKD_PM,AUTO_DEPART_VOL_N_WKD_PM,AUTP_DEPART_VOL_S_WKD_PM,BIKE_APPROACH_VOL_E_WKD_PM,BIKE_APPROACH_VOL_W_WKD_PM,BIKE_APPROACH_VOL_N_WKD_PM,BIKE_APPROACH_VOL_S_WKD_PM,BIKE_DEPART_VOL_E_WKD_PM,BIKE_DEPART_VOL_W_WKD_PM,BIKE_DEPART_VOL_N_WKD_PM,BIKE_DEPART_VOL_S_WKD_PM,PED_VOL_EAST_WKD_PM,PED_VOL_WEST_WKD_PM,PED_VOL_NORTH_WKD_PM,PED_VOL_SOUTH_WKD_PM,AUTO_APPROACH_VOL_E_PM_BALLGAME,AUTO_APPROACH_VOL_W_PM_BALLGAME,AUTO_APPROACH_VOL_N_PM_BALLGAME,AUTO_APPROACH_VOL_S_PM_BALLGAME,AUTO_DEPART_VOL_E_PM_BALLGAME,AUTO_DEPART_VOL_W_PM_BALLGAME,AUTO_DEPART_VOL_N_PM_BALLGAME,AUTP_DEPART_VOL_S_PM_BALLGAME
23800000,TOWNSEND ST,2ND ST,INTERSECTION,,3,9/15/2015,TUESDAY,15,9,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,281,383,622,208,225,467,388,414,115,100,66,9,98,167,8,17,557,1165,372,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23823000,TOWNSEND ST,5TH ST,INTERSECTION,,3,9/15/2015,TUESDAY,15,9,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,468,503,443,3,552,506,354,303,300,108,57,8,131,320,22,0,93,249,283,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23592000,TOWNSEND ST,EMBARCADERO,INTERSECTION,,3,9/15/2015,TUESDAY,15,9,2015,,IDAX,,,,,,7,147,917,1294,31,140,1375,819,15,31,87,59,0,60,88,44,852,165,35,34,14,141,886,933,22,191,997,764,49,75,165,110,34,68,201,96,975,546,163,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23077000,EUCALYPTUS DR,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,194,270,2427,1398,134,255,1447,2453,5,0,0,0,0,5,0,0,20,25,59,139,129,347,2218,1721,204,223,1815,2173,2,2,1,3,2,2,3,1,30,23,22,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23032000,HOLLOWAY AVE,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,387,237,1641,2635,269,443,1599,2589,25,6,0,0,6,25,0,0,77,176,893,58,303,281,2570,2072,255,374,2062,2535,0,12,1,0,12,0,0,1,86,160,502,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27372000,IRVING ST,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,334,426,2055,1826,204,227,1981,2229,1,32,0,0,31,1,1,0,47,128,84,285,329,114,2287,2415,211,105,2527,2218,22,9,1,0,9,23,0,0,80,115,131,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27366000,JUDAH ST,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,324,170,1957,1704,200,226,1836,1956,1,0,0,1,0,1,1,0,85,85,103,159,377,229,2187,2298,201,347,2368,2175,3,2,0,0,2,3,0,0,81,77,111,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377000,LINCOLN WAY,20TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,821,935,0,113,1118,620,0,131,0,1,0,1,2,0,0,0,1,24,0,22,1360,712,0,101,841,1180,0,152,3,1,0,0,1,2,0,1,1,27,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26974000,LOMBARD ST,DIVISADERO ST,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1194,2252,214,232,2160,1250,201,281,2,1,1,1,1,2,1,1,41,67,43,51,2008,1414,203,363,1292,2150,232,314,1,0,0,0,0,1,0,0,46,68,63,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26751000,LOMBARD ST,FILLMORE ST,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1175,2181,214,225,2211,1199,181,204,0,0,1,0,0,0,0,1,158,134,65,84,2030,1205,243,220,1176,2062,214,246,0,0,3,7,0,0,7,3,149,243,118,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26699000,LOMBARD ST,FRANKLIN ST,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,558,1873,30,1037,1918,1109,471,0,0,0,0,4,0,0,4,0,55,0,36,32,1184,1010,24,1172,1046,1930,414,0,0,0,0,3,0,1,2,0,50,0,82,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26715000,LOMBARD ST,GOUGH ST,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1084,2064,145,57,1873,1108,53,316,0,0,0,3,0,0,3,0,38,22,22,29,1892,1106,163,63,999,1901,65,259,0,0,2,1,0,0,1,2,42,30,47,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26722000,LOMBARD ST,LAGUNA ST,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1087,2144,237,144,2120,1116,142,234,0,0,3,2,0,0,3,2,51,60,37,41,1863,1164,266,165,1146,1913,180,219,0,0,4,2,0,0,2,4,43,70,52,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26721000,LOMBARD ST,OCTAVIA BLVD,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1127,2116,115,83,2042,1141,82,176,0,0,5,7,0,0,7,5,28,32,36,28,1921,1144,104,65,1099,1930,79,126,2,0,3,1,0,2,1,3,16,25,52,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26965000,LOMBARD ST,PIERCE ST,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1229,2162,124,98,2158,1249,92,114,0,0,0,1,0,0,1,0,63,36,50,64,2015,1276,118,96,1270,2015,105,115,1,2,2,0,2,1,0,2,53,57,70,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26770000,LOMBARD ST,STEINER ST,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1168,2206,92,145,2199,1220,87,105,2,0,4,2,0,2,2,4,60,55,42,37,2044,1271,98,177,1245,2065,147,133,1,0,3,5,0,0,6,3,98,83,100,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26696000,LOMBARD ST,VAN NESS AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,101,1911,489,662,240,498,528,1897,1,0,1,3,0,1,3,1,97,89,23,18,105,1033,538,1312,153,1184,467,1184,0,0,3,0,0,1,0,2,75,111,69,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27335000,NORIEGA ST,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,123,91,2127,2079,208,168,2053,2145,0,4,1,6,4,0,7,0,13,8,15,26,243,229,2505,2261,133,330,2272,2503,0,1,0,0,1,0,0,0,17,17,18,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23079000,OCEAN AVE,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,331,285,2475,1475,313,339,1677,2373,1,4,0,0,4,1,0,0,7,21,14,18,330,326,2232,1793,255,345,1941,2140,0,0,0,2,1,0,1,0,46,31,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23196000,SANTIAGO ST,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,287,350,2366,2029,302,274,2022,2434,0,0,0,0,0,0,0,0,20,13,13,4,267,337,2481,2354,296,269,2362,2512,1,0,0,0,0,1,0,0,23,24,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23149000,SLOAT BLVD,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,1042,851,2800,1609,1143,932,2249,2395,2,7,0,1,7,2,1,0,22,43,67,33,1016,742,2667,1887,991,996,2443,2280,0,2,1,0,2,1,0,0,49,16,40,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23183000,TARAVAL ST,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,310,297,2221,2357,357,299,2135,2394,3,1,0,2,1,3,2,0,54,63,56,41,357,275,2490,2401,294,395,2479,2355,2,1,0,0,1,2,0,0,74,77,125,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23161000,ULLOA ST,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,374,379,2407,2275,342,292,2252,2549,1,0,0,0,0,1,0,0,16,11,12,9,368,247,2477,2428,262,338,2398,2522,0,0,2,0,0,0,0,2,7,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23159000,VICENTE ST,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,401,288,2563,2295,335,268,2234,2710,1,2,0,1,2,1,1,0,22,25,28,31,400,295,2535,2517,379,298,2431,2639,3,5,1,0,5,3,0,1,14,19,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23069000,WINSTON DR,19TH AVE,INTERSECTION,,3,9/22/2015,TUESDAY,22,9,2015,,IDAX,,,,,,425,360,2448,1641,244,614,1363,2653,1,0,2,0,0,1,0,2,13,164,137,0,377,732,2196,1951,339,750,1736,2431,0,1,1,0,1,0,0,1,66,183,187,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22556000,19TH AVE,JUNIPERO SERRA BLVD,INTERSECTION,,5,9/24/2015,THURSDAY,24,9,2015,,IDAX,,,,,,240,2212,1046,2871,158,1542,1437,3232,0,0,0,0,0,0,0,0,20,15,54,13,179,2492,1115,3207,278,1794,1427,3494,1,0,0,1,0,0,2,0,10,29,58,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34013000,CHESTNUT ST/SANSOME ST,EMBARCADERO,INTERSECTION,,3,9/29/2015,TUESDAY,29,9,2015,,IDAX,,,,,,0,0,1196,1072,0,201,864,1203,0,0,220,117,1,13,104,219,191,187,0,229,0,0,993,1315,0,121,1179,1008,0,0,106,282,1,9,272,106,449,205,0,298,,,,,,,,,,,,,,,,,,,,,29,0,822,1043,1,110,964,819,0,2,60,196,0,1,195,62,855,27,1,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26223000,CHRISTMAS TREE RD,TWIN PEAKS BLVD,INTERSECTION,,3,9/29/2015,TUESDAY,29,9,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,79,63,94,62,75,0,0,0,2,0,1,1,0,0,1,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475000,EMBARCADERO/ BEACH ST,GRANT AVE,INTERSECTION,,3,9/29/2015,TUESDAY,29,9,2015,,IDAX,,,,,,222,166,7,31,173,214,39,0,28,26,0,1,16,25,3,11,66,4,3,90,345,333,0,108,344,288,154,0,82,31,1,2,31,71,16,0,134,11,10,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25484000,JEFFERSON ST,POWELL ST,INTERSECTION,,3,9/29/2015,TUESDAY,29,9,2015,,IDAX,,,,,,111,13,13,15,0,63,33,56,21,39,0,1,24,22,5,10,48,77,209,41,277,63,36,44,0,145,57,218,68,17,12,4,12,71,2,16,404,518,955,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30069000,OAK ST,LAGUNA ST,INTERSECTION,,3,9/29/2015,TUESDAY,29,9,2015,,IDAX,,,,,,0,1802,197,288,1894,0,261,132,0,9,2,2,8,0,3,2,29,26,54,36,0,1716,279,277,1781,0,259,232,0,1,2,2,2,0,2,1,38,23,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24958000,SUTTER ST,TAYLOR ST,INTERSECTION,,3,9/29/2015,TUESDAY,29,9,2015,,IDAX,,,,,,502,0,0,760,0,535,727,0,4,0,0,0,0,4,0,0,114,143,287,374,1000,0,0,845,0,1119,726,0,62,0,0,2,0,61,3,0,205,242,431,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24572000,WASHINGTON ST,EMBARCADERO,INTERSECTION,,3,9/29/2015,TUESDAY,29,9,2015,,IDAX,,,,,,0,186,1069,1745,0,468,1069,1101,0,10,173,181,0,22,177,165,0,119,102,142,0,272,973,1244,0,301,1131,1057,0,31,168,297,0,17,304,175,0,220,190,222,0,242,864,1306,0,325,1133,954,0,3,26,63,0,1,64,27,0,173,238,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24929000,EDDY ST,JONES ST,INTERSECTION,,5,10/1/2015,THURSDAY,1,10,2015,,IDAX,,,,,,0,366,958,0,494,0,0,830,1,68,11,0,72,0,0,8,263,265,165,208,0,314,1094,0,400,0,0,1008,1,17,16,0,18,0,1,15,257,322,191,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24926000,ELLIS ST,TAYLOR ST,INTERSECTION,,5,10/1/2015,THURSDAY,1,10,2015,,IDAX,,,,,,555,0,0,758,0,446,867,0,6,1,1,10,1,6,10,1,137,216,165,212,721,0,0,853,0,573,1001,0,22,2,0,8,2,21,9,0,155,243,200,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24941000,GEARY BLVD,TAYLOR ST,INTERSECTION,,5,10/1/2015,THURSDAY,1,10,2015,,IDAX,,,,,,441,0,0,813,0,506,748,0,3,1,0,8,1,3,8,0,206,241,356,350,718,0,0,979,0,815,882,0,28,1,0,7,1,28,7,0,275,356,448,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24934000,TURK ST,LEAVENWORTH ST,INTERSECTION,,5,10/1/2015,THURSDAY,1,10,2015,,IDAX,,,,,,453,0,0,1008,0,561,900,0,7,4,3,7,3,7,8,3,314,325,287,316,668,0,0,1115,0,824,959,0,36,3,4,16,2,37,17,3,413,403,399,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34013000,CHESTNUT ST/SANSOME ST,EMBARCADERO,INTERSECTION,,7,10/3/2015,SATURDAY,3,10,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475000,EMBARCADERO/ BEACH ST,GRANT AVE,INTERSECTION,,7,10/3/2015,SATURDAY,3,10,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,239,6,176,366,281,135,256,101,11,1,10,20,51,44,8,140,2,1381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25484000,JEFFERSON ST,POWELL ST,INTERSECTION,,7,10/3/2015,SATURDAY,3,10,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,120,86,70,0,234,78,350,4,17,1,8,6,5,6,13,606,562,1026,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24349000,13TH ST,FOLSOM ST,INTERSECTION,,3,10/20/2015,TUESDAY,20,10,2015,,IDAX,,,,,,677,994,204,884,928,806,828,197,6,12,28,336,17,6,327,32,46,49,17,23,1095,718,397,840,668,1325,730,327,45,6,157,51,12,41,47,159,91,72,47,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23796000,BERRY ST,3RD ST,INTERSECTION,,3,10/20/2015,TUESDAY,20,10,2015,,IDAX,,,,,,0,282,342,1094,0,0,1287,431,0,19,46,43,0,1,59,48,215,82,22,139,0,212,164,1021,0,0,1205,192,0,17,58,68,0,1,83,59,320,159,46,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26912000,EUCLID AVE,COLLINS ST,INTERSECTION,,3,10/20/2015,TUESDAY,20,10,2015,,IDAX,,,,,,273,477,52,99,501,235,63,102,0,10,1,0,10,1,0,1,10,9,19,11,474,301,64,114,340,398,49,166,8,0,0,0,0,8,0,0,14,14,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26931000,EUCLID AVE,PARKER AVE,INTERSECTION,,3,10/20/2015,TUESDAY,20,10,2015,,IDAX,,,,,,298,525,83,215,506,246,157,212,5,12,1,7,12,8,4,1,23,13,18,22,500,344,108,181,335,364,105,329,10,1,4,1,1,10,1,4,24,27,30,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021000,TERRY A. FRANCOIS BLVD,3RD ST,INTERSECTION,,3,10/20/2015,TUESDAY,20,10,2015,,IDAX,,,,,,188,0,356,909,80,0,1083,290,42,1,60,35,6,1,73,58,152,67,0,51,165,0,181,864,38,0,1020,152,26,2,62,35,12,0,61,52,243,71,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24228000,13TH ST,HARRISON ST,INTERSECTION,,4,10/21/2015,WEDNESDAY,21,10,2015,,IDAX,,,,,,581,968,521,344,1048,690,171,505,7,28,18,124,78,4,75,20,20,57,13,21,827,682,840,399,737,1081,173,757,88,9,107,25,13,52,20,144,63,74,56,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24216000,13TH ST/DIVISION ST,11TH ST/BRYANT ST,INTERSECTION,,4,10/21/2015,WEDNESDAY,21,10,2015,,IDAX,,,,,,639,105,181,529,1394,582,244,188,29,89,32,114,219,21,16,8,57,42,18,40,839,787,361,550,1071,843,368,255,151,19,30,14,32,98,39,45,69,114,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22886000,DEWEY BLVD,PACHECO ST,INTERSECTION,,4,10/21/2015,WEDNESDAY,21,10,2015,,IDAX,,,,,,596,558,241,175,659,611,208,92,13,17,1,3,19,14,0,1,7,2,20,12,678,526,228,86,526,690,204,98,11,11,1,0,11,8,2,2,4,4,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24570000,BROADWAY ST,EMBARCADERO,INTERSECTION,,3,11/3/2015,TUESDAY,3,11,2015,,IDAX,,,,,,0,290,952,1507,0,467,1095,1187,2,20,184,145,0,20,142,189,523,218,81,91,0,331,693,1314,0,354,991,993,0,25,170,67,0,20,58,184,956,252,132,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23032000,HOLLOWAY AVE,19TH AVE,INTERSECTION,,3,11/3/2015,TUESDAY,3,11,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,600,574,5151,3661,542,733,3593,5118,8,23,11,2,28,9,1,6,191,388,1002,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24546000,HOWARD ST,EMBARCADERO,INTERSECTION,,3,11/3/2015,TUESDAY,3,11,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,999,1321,0,363,1351,958,0,30,233,236,20,51,44,8,943,99,137,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33158000,BACON ST/EGBERT AVE/PHELPS ST,BAYSHORE BLVD   ,INTERSECTION,,4,11/18/2015,WEDNESDAY,18,11,2015,,IDAX,,,,,,321,543,391,650,488,321,613,483,1,2,5,6,2,1,6,5,3,4,236,68,350,364,394,718,453,379,553,441,0,2,1,4,2,0,4,1,2,7,161,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27211000,CABRILLO ST,ARGUELLO BLVD,INTERSECTION,,4,11/18/2015,WEDNESDAY,18,11,2015,,IDAX,,,,,,,,,,,,,,,,,,,,,,,,,,63,94,754,320,57,103,355,716,0,2,46,5,2,5,5,41,70,35,34,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20600000,DWIGHT ST,SAN BRUNO AVE,INTERSECTION,,4,11/18/2015,WEDNESDAY,18,11,2015,,IDAX,,,,,,356,107,263,854,772,63,423,322,6,1,2,1,2,0,0,8,47,102,1,20,469,80,271,517,457,90,389,401,4,0,0,1,0,0,1,4,40,143,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
